物件名,カテゴリー,築年数,構造,階数,賃料,管理費,敷金,礼金,間取り,面積,23区,都市名,路線,最寄駅,徒歩
西武新宿線 下井草駅 2階建 築5年,賃貸アパート,5,2,2,107000.0,3000.0,107000.0,160500.0,1LDK,46.77,杉並区,井草１,西武新宿線,下井草駅,10
Juneberry Terrace,賃貸アパート,8,2,1,80000.0,3000.0,83000.0,0.0,1K,24.5,文京区,千石４,都営三田線,千石駅,7
Juneberry Terrace,賃貸アパート,8,2,1,83000.0,3000.0,83000.0,0.0,1K,24.5,文京区,千石４,都営三田線,千石駅,7
リバーサイド木場,賃貸マンション,33,7,2,95000.0,0.0,190000.0,0.0,1DK,28.83,江東区,古石場３,東京メトロ東西線,木場駅,9
リバーサイド木場,賃貸マンション,33,7,2,128000.0,0.0,256000.0,0.0,1LDK,44.2,江東区,古石場３,東京メトロ東西線,木場駅,9
リバーサイド木場,賃貸マンション,33,7,4,135000.0,0.0,270000.0,0.0,2LDK,45.0,江東区,古石場３,東京メトロ東西線,木場駅,9
ＪＲ総武線快速 馬喰町駅 17階建 築16年,賃貸マンション,16,17,5,95000.0,10000.0,95000.0,95000.0,1K,27.29,中央区,日本橋馬喰町１,ＪＲ総武線快速,馬喰町駅,1
ＪＲ総武線快速 馬喰町駅 17階建 築16年,賃貸マンション,16,17,3,100000.0,10000.0,100000.0,0.0,1K,29.7,中央区,日本橋馬喰町１,ＪＲ総武線快速,馬喰町駅,1
ＪＲ総武線快速 馬喰町駅 17階建 築16年,賃貸マンション,16,17,3,149000.0,15000.0,149000.0,149000.0,1LDK,41.65,中央区,日本橋馬喰町１,ＪＲ総武線快速,馬喰町駅,1
ＪＲ総武線快速 馬喰町駅 17階建 築16年,賃貸マンション,16,17,3,152000.0,15000.0,152000.0,152000.0,1LDK,41.65,中央区,日本橋馬喰町１,ＪＲ総武線快速,馬喰町駅,1
ＪＲ総武線快速 馬喰町駅 17階建 築16年,賃貸マンション,16,17,5,240000.0,15000.0,240000.0,240000.0,1SLDK,64.5,中央区,日本橋馬喰町１,ＪＲ総武線快速,馬喰町駅,1
ＪＲ総武線快速 馬喰町駅 17階建 築16年,賃貸マンション,16,17,5,240000.0,15000.0,240000.0,240000.0,1SLDK,64.5,中央区,日本橋馬喰町１,ＪＲ総武線快速,馬喰町駅,1
ＪＲ総武線快速 馬喰町駅 17階建 築16年,賃貸マンション,16,17,4,245000.0,10000.0,245000.0,245000.0,1SLDK,64.5,中央区,日本橋馬喰町１,ＪＲ総武線快速,馬喰町駅,1
ＪＲ総武線快速 馬喰町駅 17階建 築16年,賃貸マンション,16,17,4,245000.0,15000.0,245000.0,0.0,1SLDK,64.5,中央区,日本橋馬喰町１,ＪＲ総武線快速,馬喰町駅,1
ＪＲ総武線快速 馬喰町駅 17階建 築16年,賃貸マンション,16,17,5,245000.0,15000.0,245000.0,245000.0,1SLDK,64.5,中央区,日本橋馬喰町１,ＪＲ総武線快速,馬喰町駅,1
ＪＲ総武線快速 馬喰町駅 17階建 築16年,賃貸マンション,16,17,4,245000.0,15000.0,245000.0,0.0,1SLDK,64.5,中央区,日本橋馬喰町１,ＪＲ総武線快速,馬喰町駅,1
ＪＲ総武線快速 馬喰町駅 17階建 築16年,賃貸マンション,16,17,7,250000.0,15000.0,250000.0,250000.0,1SLDK,64.5,中央区,日本橋馬喰町１,ＪＲ総武線快速,馬喰町駅,1
ＪＲ総武線快速 馬喰町駅 17階建 築16年,賃貸マンション,16,17,7,250000.0,15000.0,250000.0,250000.0,1SLDK,64.5,中央区,日本橋馬喰町１,ＪＲ総武線快速,馬喰町駅,1
ＪＲ総武線快速 馬喰町駅 17階建 築16年,賃貸マンション,16,17,12,265000.0,15000.0,265000.0,265000.0,2LDK,69.97,中央区,日本橋馬喰町１,ＪＲ総武線快速,馬喰町駅,1
ＪＲ総武線快速 馬喰町駅 17階建 築16年,賃貸マンション,16,17,12,265000.0,15000.0,265000.0,265000.0,2LDK,69.97,中央区,日本橋馬喰町１,ＪＲ総武線快速,馬喰町駅,1
ＪＲ総武線快速 馬喰町駅 17階建 築16年,賃貸マンション,16,17,9,280000.0,15000.0,280000.0,280000.0,2SLDK,66.53,中央区,日本橋馬喰町１,ＪＲ総武線快速,馬喰町駅,1
ＪＲ総武線快速 馬喰町駅 17階建 築16年,賃貸マンション,16,17,9,280000.0,15000.0,280000.0,280000.0,2SLDK,66.53,中央区,日本橋馬喰町１,ＪＲ総武線快速,馬喰町駅,1
ＪＲ総武線快速 馬喰町駅 17階建 築16年,賃貸マンション,16,17,10,295000.0,15000.0,295000.0,295000.0,3LDK,70.93,中央区,日本橋馬喰町１,ＪＲ総武線快速,馬喰町駅,1
ステラメゾン白金台,賃貸マンション,19,5,2,130000.0,9000.0,130000.0,130000.0,1LDK,35.46,品川区,上大崎１,東京メトロ南北線,白金台駅,7
ステラメゾン白金台,賃貸マンション,19,5,4,130000.0,15000.0,130000.0,130000.0,ワンルーム,36.39,品川区,上大崎１,東京メトロ南北線,白金台駅,7
ステラメゾン白金台,賃貸マンション,19,5,2,136000.0,9000.0,136000.0,136000.0,1LDK,35.46,品川区,上大崎１,東京メトロ南北線,白金台駅,7
ステラメゾン白金台,賃貸マンション,19,5,3,188000.0,10000.0,188000.0,188000.0,ワンルーム,54.38,品川区,上大崎１,東京メトロ南北線,白金台駅,7
ＪＲ総武線 小岩駅 4階建 築18年,賃貸マンション,18,4,3,64000.0,3500.0,64000.0,64000.0,1K,22.37,江戸川区,南小岩８,ＪＲ総武線,小岩駅,4
ＪＲ総武線 小岩駅 4階建 築18年,賃貸マンション,18,4,4,67000.0,3500.0,67000.0,67000.0,1K,23.6,江戸川区,南小岩８,ＪＲ総武線,小岩駅,4
ＪＲ総武線 小岩駅 4階建 築18年,賃貸マンション,18,4,3,67000.0,3500.0,67000.0,67000.0,1K,23.6,江戸川区,南小岩８,ＪＲ総武線,小岩駅,4
東京メトロ日比谷線 人形町駅 13階建 築19年,賃貸マンション,19,13,7,83500.0,10000.0,0.0,83500.0,1K,23.16,中央区,日本橋堀留町２,東京メトロ日比谷線,人形町駅,6
東京メトロ日比谷線 人形町駅 13階建 築19年,賃貸マンション,19,13,7,83500.0,10000.0,0.0,83500.0,1K,23.16,中央区,日本橋堀留町２,東京メトロ日比谷線,人形町駅,6
東京メトロ日比谷線 人形町駅 13階建 築19年,賃貸マンション,19,13,13,113000.0,10000.0,113000.0,169500.0,ワンルーム,32.18,中央区,日本橋堀留町２,東京メトロ日比谷線,人形町駅,6
東京メトロ日比谷線 人形町駅 13階建 築19年,賃貸マンション,19,13,13,113000.0,10000.0,113000.0,169500.0,ワンルーム,32.18,中央区,日本橋堀留町２,東京メトロ日比谷線,人形町駅,6
セジョリ北千住,賃貸マンション,8,5,1,67500.0,10000.0,67500.0,0.0,1K,22.44,足立区,千住宮元町,東京メトロ千代田線,北千住駅,10
セジョリ北千住,賃貸マンション,8,5,3,74500.0,10000.0,74500.0,0.0,1K,22.44,足立区,千住宮元町,東京メトロ千代田線,北千住駅,10
セジョリ北千住,賃貸マンション,8,5,2,83000.0,3000.0,0.0,0.0,1K,22.44,足立区,千住宮元町,東京メトロ千代田線,北千住駅,10
ディアグランコート足立,賃貸アパート,4,2,1,57500.0,3500.0,0.0,0.0,1K,15.92,足立区,足立２,東武伊勢崎線,五反野駅,9
パークアクシス豊洲キャナル,賃貸マンション,7,20,9,130000.0,10000.0,130000.0,0.0,1K,29.47,江東区,豊洲６,東京メトロ有楽町線,豊洲駅,9
パークアクシス豊洲キャナル,賃貸マンション,7,20,4,150000.0,12000.0,150000.0,0.0,1DK,33.3,江東区,豊洲６,東京メトロ有楽町線,豊洲駅,9
パークアクシス豊洲キャナル,賃貸マンション,7,20,8,151000.0,12000.0,151000.0,0.0,1DK,33.3,江東区,豊洲６,東京メトロ有楽町線,豊洲駅,9
パークアクシス豊洲キャナル,賃貸マンション,7,20,3,151000.0,12000.0,151000.0,0.0,1DK,33.3,江東区,豊洲６,東京メトロ有楽町線,豊洲駅,9
パークアクシス豊洲キャナル,賃貸マンション,7,20,7,153000.0,12000.0,153000.0,0.0,1DK,33.3,江東区,豊洲６,東京メトロ有楽町線,豊洲駅,9
パークアクシス豊洲キャナル,賃貸マンション,7,20,4,154000.0,12000.0,154000.0,0.0,1DK,36.15,江東区,豊洲６,東京メトロ有楽町線,豊洲駅,9
パークアクシス豊洲キャナル,賃貸マンション,7,20,13,155000.0,12000.0,155000.0,0.0,1DK,33.3,江東区,豊洲６,東京メトロ有楽町線,豊洲駅,9
パークアクシス豊洲キャナル,賃貸マンション,7,20,2,156000.0,12000.0,156000.0,156000.0,1LDK,38.79,江東区,豊洲６,東京メトロ有楽町線,豊洲駅,9
パークアクシス豊洲キャナル,賃貸マンション,7,20,7,158000.0,12000.0,158000.0,0.0,1DK,36.63,江東区,豊洲６,東京メトロ有楽町線,豊洲駅,9
パークアクシス豊洲キャナル,賃貸マンション,7,20,3,159000.0,12000.0,159000.0,159000.0,1LDK,38.79,江東区,豊洲６,東京メトロ有楽町線,豊洲駅,9
パークアクシス豊洲キャナル,賃貸マンション,7,20,13,160000.0,12000.0,160000.0,0.0,1DK,34.32,江東区,豊洲６,東京メトロ有楽町線,豊洲駅,9
パークアクシス豊洲キャナル,賃貸マンション,7,20,17,163000.0,12000.0,163000.0,0.0,1DK,34.32,江東区,豊洲６,東京メトロ有楽町線,豊洲駅,9
パークアクシス豊洲キャナル,賃貸マンション,7,20,17,165000.0,12000.0,165000.0,0.0,1DK,34.32,江東区,豊洲６,東京メトロ有楽町線,豊洲駅,9
パークアクシス豊洲キャナル,賃貸マンション,7,20,13,171000.0,12000.0,171000.0,0.0,1DK,36.15,江東区,豊洲６,東京メトロ有楽町線,豊洲駅,9
パークアクシス豊洲キャナル,賃貸マンション,7,20,15,172000.0,12000.0,172000.0,0.0,1DK,36.15,江東区,豊洲６,東京メトロ有楽町線,豊洲駅,9
パークアクシス豊洲キャナル,賃貸マンション,7,20,9,173000.0,12000.0,173000.0,173000.0,1LDK,35.98,江東区,豊洲６,東京メトロ有楽町線,豊洲駅,9
パークアクシス豊洲キャナル,賃貸マンション,7,20,12,173000.0,12000.0,173000.0,173000.0,1LDK,35.73,江東区,豊洲６,東京メトロ有楽町線,豊洲駅,9
パークアクシス豊洲キャナル,賃貸マンション,7,20,16,182000.0,12000.0,182000.0,182000.0,1LDK,38.79,江東区,豊洲６,東京メトロ有楽町線,豊洲駅,9
パークアクシス豊洲キャナル,賃貸マンション,7,20,9,185000.0,12000.0,185000.0,185000.0,1LDK,46.28,江東区,豊洲６,東京メトロ有楽町線,豊洲駅,9
パークアクシス豊洲キャナル,賃貸マンション,7,20,11,192000.0,12000.0,192000.0,192000.0,1LDK,46.28,江東区,豊洲６,東京メトロ有楽町線,豊洲駅,9
パークアクシス豊洲キャナル,賃貸マンション,7,20,8,193000.0,12000.0,193000.0,193000.0,1LDK,46.28,江東区,豊洲６,東京メトロ有楽町線,豊洲駅,9
パークアクシス豊洲キャナル,賃貸マンション,7,20,13,194000.0,12000.0,194000.0,194000.0,1LDK,46.28,江東区,豊洲６,東京メトロ有楽町線,豊洲駅,9
パークアクシス豊洲キャナル,賃貸マンション,7,20,11,195000.0,12000.0,195000.0,195000.0,1LDK,46.28,江東区,豊洲６,東京メトロ有楽町線,豊洲駅,9
パークアクシス豊洲キャナル,賃貸マンション,7,20,16,210000.0,12000.0,210000.0,210000.0,1SLDK,45.36,江東区,豊洲６,東京メトロ有楽町線,豊洲駅,9
パークアクシス豊洲キャナル,賃貸マンション,7,20,17,214000.0,12000.0,214000.0,214000.0,1LDK,48.04,江東区,豊洲６,東京メトロ有楽町線,豊洲駅,9
パークアクシス豊洲キャナル,賃貸マンション,7,20,16,216000.0,12000.0,216000.0,216000.0,1LDK,48.04,江東区,豊洲６,東京メトロ有楽町線,豊洲駅,9
パークアクシス豊洲キャナル,賃貸マンション,7,20,9,215000.0,15000.0,215000.0,215000.0,2LDK,54.5,江東区,豊洲６,東京メトロ有楽町線,豊洲駅,9
パークアクシス豊洲キャナル,賃貸マンション,7,20,13,220000.0,15000.0,220000.0,220000.0,2LDK,53.77,江東区,豊洲６,東京メトロ有楽町線,豊洲駅,9
パークアクシス豊洲キャナル,賃貸マンション,7,20,18,237000.0,15000.0,237000.0,237000.0,2LDK,55.98,江東区,豊洲６,東京メトロ有楽町線,豊洲駅,9
ＨＹ’ｓ綾瀬駅前（ハイズ綾瀬駅前）,賃貸マンション,2,8,7,80000.0,10000.0,0.0,0.0,1K,25.35,足立区,綾瀬２,ＪＲ常磐線,綾瀬駅,2
ＨＹ’ｓ綾瀬駅前（ハイズ綾瀬駅前）,賃貸マンション,2,8,7,82500.0,10000.0,0.0,0.0,1K,25.35,足立区,綾瀬２,ＪＲ常磐線,綾瀬駅,2
ＨＹ’ｓ綾瀬駅前（ハイズ綾瀬駅前）,賃貸マンション,2,8,4,84000.0,12000.0,0.0,0.0,1K,25.35,足立区,綾瀬２,ＪＲ常磐線,綾瀬駅,2
ジュイールパルフェ西新井,賃貸マンション,7,5,2,70000.0,8000.0,0.0,70000.0,1K,25.55,足立区,栗原２,東武伊勢崎線,西新井駅,10
ジュイールパルフェ西新井,賃貸マンション,7,5,3,73500.0,8000.0,0.0,73500.0,1K,25.5,足立区,栗原２,東武伊勢崎線,西新井駅,10
ジュイールパルフェ西新井,賃貸マンション,7,5,3,73500.0,8000.0,0.0,73500.0,1K,25.5,足立区,栗原２,東武伊勢崎線,西新井駅,10
ジュイールパルフェ西新井,賃貸マンション,7,5,4,74000.0,8000.0,0.0,74000.0,1K,25.5,足立区,栗原２,東武伊勢崎線,西新井駅,10
ジュイールパルフェ西新井,賃貸マンション,7,5,1,72000.0,12000.0,72000.0,0.0,1K,25.55,足立区,栗原２,東武伊勢崎線,西新井駅,10
ジュイールパルフェ西新井,賃貸マンション,7,5,1,72000.0,12000.0,72000.0,0.0,1K,25.5,足立区,栗原２,東武伊勢崎線,西新井駅,10
ジュイールパルフェ西新井,賃貸マンション,7,5,4,135000.0,0.0,135000.0,0.0,1LDK,44.9,足立区,栗原２,東武伊勢崎線,西新井駅,10
ジュイールパルフェ西新井,賃貸マンション,7,5,4,135000.0,0.0,135000.0,0.0,1LDK,44.9,足立区,栗原２,東武伊勢崎線,西新井駅,10
West Wood Mansions,賃貸マンション,26,3,1,205000.0,13000.0,205000.0,205000.0,2LDK,55.04,文京区,西片２,東京メトロ南北線,東大前駅,5
セリーン志村,賃貸マンション,8,8,5,125000.0,9000.0,0.0,125000.0,1LDK,44.03,板橋区,志村１,都営三田線,志村坂上駅,1
スカイコート錦糸町,賃貸マンション,17,7,6,80000.0,10000.0,0.0,80000.0,1K,25.95,墨田区,横川２,東京メトロ半蔵門線,押上駅,9
スカイコート錦糸町,賃貸マンション,17,7,4,93500.0,0.0,93500.0,93500.0,1K,25.95,墨田区,横川２,東京メトロ半蔵門線,押上駅,9
スカイコート錦糸町,賃貸マンション,17,7,5,85700.0,8300.0,85700.0,85700.0,1K,25.95,墨田区,横川２,東京メトロ半蔵門線,押上駅,9
西武池袋線 大泉学園駅 3階建 築1年,賃貸アパート,1,3,3,116000.0,5000.0,116000.0,232000.0,1LDK,41.77,練馬区,東大泉２,西武池袋線,大泉学園駅,9
西武池袋線 大泉学園駅 3階建 築1年,賃貸アパート,1,3,3,116000.0,5000.0,116000.0,232000.0,1LDK,41.77,練馬区,東大泉２,西武池袋線,大泉学園駅,9
桜ヒルズ九段北,賃貸マンション,8,9,5,118000.0,4000.0,118000.0,118000.0,1K,25.13,千代田区,九段北４,都営新宿線,市ケ谷駅,2
カスタリア池袋,賃貸マンション,18,14,8,125000.0,8000.0,125000.0,125000.0,1DK,32.4,豊島区,西池袋３,ＪＲ山手線,池袋駅,4
カスタリア池袋,賃貸マンション,18,14,4,125000.0,10000.0,0.0,125000.0,1DK,32.4,豊島区,西池袋３,ＪＲ山手線,池袋駅,4
カスタリア池袋,賃貸マンション,18,14,5,166000.0,8000.0,166000.0,166000.0,1LDK,44.88,豊島区,西池袋３,ＪＲ山手線,池袋駅,4
カスタリア池袋,賃貸マンション,18,14,7,201000.0,10000.0,201000.0,201000.0,2DK,54.96,豊島区,西池袋３,ＪＲ山手線,池袋駅,4
ロアールマンション,賃貸マンション,43,3,1,64000.0,3000.0,0.0,0.0,1LDK,36.0,足立区,弘道１,東武伊勢崎線,五反野駅,8
ロアールマンション,賃貸マンション,43,3,2,76000.0,3000.0,0.0,0.0,2LDK,50.0,足立区,弘道１,東武伊勢崎線,五反野駅,8
レアライズ曳舟,賃貸マンション,6,8,5,77500.0,10000.0,0.0,77500.0,1K,25.74,墨田区,向島５,東武伊勢崎線,曳舟駅,9
レアライズ曳舟,賃貸マンション,6,8,7,78500.0,10000.0,0.0,78500.0,1K,25.74,墨田区,向島５,東武伊勢崎線,曳舟駅,9
クレードル都立大,賃貸マンション,45,6,2,170000.0,5000.0,170000.0,170000.0,2LDK,51.32,目黒区,柿の木坂１,東急東横線,都立大学駅,3
クレードル都立大,賃貸マンション,45,6,6,190000.0,0.0,190000.0,190000.0,2LDK,54.77,目黒区,柿の木坂１,東急東横線,都立大学駅,3
クレードル都立大,賃貸マンション,45,6,6,200000.0,0.0,200000.0,200000.0,2LDK,54.77,目黒区,柿の木坂１,東急東横線,都立大学駅,3
ガーデンハウス花水木,賃貸一戸建て,6,2,1,128000.0,0.0,128000.0,0.0,2LDK,66.86,足立区,六木４,つくばエクスプレス,八潮駅,19
ガーデンハウス花水木,賃貸一戸建て,6,2,1,123000.0,7000.0,123000.0,0.0,2LDK,62.31,足立区,六木４,つくばエクスプレス,八潮駅,19
EMBELLIR中野富士見町,賃貸マンション,5,4,3,133000.0,10000.0,133000.0,133000.0,1LDK,32.46,杉並区,和田１,東京メトロ丸ノ内線,中野富士見町駅,8
EMBELLIR中野富士見町,賃貸マンション,5,4,1,148000.0,10000.0,148000.0,148000.0,1LDK,41.47,杉並区,和田１,東京メトロ丸ノ内線,中野富士見町駅,8
EMBELLIR中野富士見町,賃貸マンション,5,4,3,151000.0,10000.0,151000.0,151000.0,1LDK,41.27,杉並区,和田１,東京メトロ丸ノ内線,中野富士見町駅,8
勝どきビュータワー,賃貸マンション,12,53,33,190000.0,0.0,190000.0,190000.0,ワンルーム,46.76,中央区,勝どき１,都営大江戸線,勝どき駅,1
勝どきビュータワー,賃貸マンション,12,53,27,217000.0,15000.0,217000.0,325500.0,1LDK,58.8,中央区,勝どき１,都営大江戸線,勝どき駅,1
勝どきビュータワー,賃貸マンション,12,53,28,220000.0,15000.0,220000.0,330000.0,1LDK,54.68,中央区,勝どき１,都営大江戸線,勝どき駅,1
勝どきビュータワー,賃貸マンション,12,53,41,395000.0,25000.0,395000.0,592500.0,3LDK,82.66,中央区,勝どき１,都営大江戸線,勝どき駅,1
勝どきビュータワー,賃貸マンション,12,53,41,395000.0,25000.0,395000.0,592500.0,3LDK,82.66,中央区,勝どき１,都営大江戸線,勝どき駅,1
勝どきビュータワー,賃貸マンション,12,53,41,395000.0,25000.0,395000.0,592500.0,3LDK,82.66,中央区,勝どき１,都営大江戸線,勝どき駅,1
レジディア文京本駒込,賃貸マンション,15,15,4,95000.0,10000.0,95000.0,95000.0,1K,24.3,文京区,本駒込３,東京メトロ南北線,本駒込駅,5
レジディア文京本駒込,賃貸マンション,15,15,12,240000.0,15000.0,240000.0,480000.0,1SLDK,59.1,文京区,本駒込３,東京メトロ南北線,本駒込駅,5
レジディア文京本駒込,賃貸マンション,15,15,13,255000.0,15000.0,255000.0,255000.0,2LDK,67.45,文京区,本駒込３,東京メトロ南北線,本駒込駅,5
